Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Advanced browser operations,,,,04-12-2023 00:59:16,04-12-2023 00:59:17,0.465s,ERROR
,,,,,,,
Test Cases/Browser Operations in Katalon/Advance browser operations,,,,04-12-2023 00:59:16,04-12-2023 00:59:17,0.236s,ERROR
