Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Advanced browser operations,,,,04-12-2023 00:53:00,04-12-2023 00:53:01,0.787s,ERROR
,,,,,,,
Test Cases/Browser Operations in Katalon/Advance browser operations,,,,04-12-2023 00:53:00,04-12-2023 00:53:01,0.498s,ERROR
